,source_cell_idx,receptor_cell_idx,likelihood,ligand_recptor,source_cell_type,target_cell_type,cell_pairs
253,115,149,0.013181388901765,Dll1_Notch1,Hepatocyte,SEC,Hepatocyte_SEC
254,115,156,0.2105236097665441,Dll1_Notch1,Hepatocyte,SEC,Hepatocyte_SEC
278,119,44,0.0246432041846997,Dll1_Notch1,Erythroid,Erythroid,Erythroid_Erythroid
280,119,59,0.0381622832659772,Dll1_Notch1,Erythroid,SEC,Erythroid_SEC
283,119,89,0.1091487164178323,Dll1_Notch1,Erythroid,SEC,Erythroid_SEC
285,119,106,0.1214051193060474,Dll1_Notch1,Erythroid,Erythroidpro,Erythroid_Erythroidpro
286,119,108,0.0159038214332142,Dll1_Notch1,Erythroid,Erythroidpro,Erythroid_Erythroidpro
289,119,122,0.1502257642870883,Dll1_Notch1,Erythroid,Erythroidpro,Erythroid_Erythroidpro
292,119,129,0.0722741962884619,Dll1_Notch1,Erythroid,SEC,Erythroid_SEC
296,119,139,0.2170788674864329,Dll1_Notch1,Erythroid,SEC,Erythroid_SEC
298,119,147,0.3722295543599919,Dll1_Notch1,Erythroid,SEC,Erythroid_SEC
301,119,161,0.0598062980419945,Dll1_Notch1,Erythroid,SEC,Erythroid_SEC
303,119,169,0.0516864706447668,Dll1_Notch1,Erythroid,Erythroidpro,Erythroid_Erythroidpro
306,119,196,0.0118742928118201,Dll1_Notch1,Erythroid,SEC,Erythroid_SEC
309,119,205,0.1478551065261775,Dll1_Notch1,Erythroid,SEC,Erythroid_SEC
333,139,115,0.1288251493331075,Dll1_Notch1,SEC,Hepatocyte,SEC_Hepatocyte
341,139,137,0.1049846344158904,Dll1_Notch1,SEC,Erythroid,SEC_Erythroid
378,147,108,0.0617802711374409,Dll1_Notch1,SEC,Erythroidpro,SEC_Erythroidpro
379,147,115,0.3538465398415222,Dll1_Notch1,SEC,Hepatocyte,SEC_Hepatocyte
380,147,119,0.0843289705796175,Dll1_Notch1,SEC,Erythroid,SEC_Erythroid
381,147,122,0.0532305009245716,Dll1_Notch1,SEC,Erythroidpro,SEC_Erythroidpro
387,147,137,0.1049206240550157,Dll1_Notch1,SEC,Erythroid,SEC_Erythroid
389,147,142,0.0659942723487804,Dll1_Notch1,SEC,Erythroid,SEC_Erythroid
394,147,166,0.0601580522453328,Dll1_Notch1,SEC,Erythroid,SEC_Erythroid
395,147,169,0.0228876156700967,Dll1_Notch1,SEC,Erythroidpro,SEC_Erythroidpro
396,147,186,0.0896387265631595,Dll1_Notch1,SEC,Erythroidpro,SEC_Erythroidpro
397,147,189,0.0496871877441716,Dll1_Notch1,SEC,Erythroid,SEC_Erythroid
402,147,207,0.0433124692145038,Dll1_Notch1,SEC,Erythroid,SEC_Erythroid
403,147,217,0.0454203368654041,Dll1_Notch1,SEC,Erythroid,SEC_Erythroid
404,147,221,0.0517507641581702,Dll1_Notch1,SEC,Erythroid,SEC_Erythroid
405,147,230,0.045348950243524,Dll1_Notch1,SEC,Erythroidpro,SEC_Erythroidpro
434,154,139,0.041372423863675,Dll1_Notch1,Erythroid,SEC,Erythroid_SEC
436,154,147,0.2589809983776496,Dll1_Notch1,Erythroid,SEC,Erythroid_SEC
446,154,204,0.0723689278759342,Dll1_Notch1,Erythroid,SEC,Erythroid_SEC
447,154,205,0.0273294967027515,Dll1_Notch1,Erythroid,SEC,Erythroid_SEC
471,166,115,0.04269653203915,Dll1_Notch1,Erythroid,Hepatocyte,Erythroid_Hepatocyte
478,166,136,0.0595814434098026,Dll1_Notch1,Erythroid,Erythroidpro,Erythroid_Erythroidpro
482,166,147,0.0358499329076339,Dll1_Notch1,Erythroid,SEC,Erythroid_SEC
483,166,149,0.1465080920496186,Dll1_Notch1,Erythroid,SEC,Erythroid_SEC
484,166,156,0.3319664908967805,Dll1_Notch1,Erythroid,SEC,Erythroid_SEC
492,166,204,0.0265296634986519,Dll1_Notch1,Erythroid,SEC,Erythroid_SEC
528,185,147,0.1121584370326212,Dll1_Notch1,Erythroid,SEC,Erythroid_SEC
536,185,196,0.0761067643559154,Dll1_Notch1,Erythroid,SEC,Erythroid_SEC
538,185,204,0.1308779511371501,Dll1_Notch1,Erythroid,SEC,Erythroid_SEC
539,185,205,0.1600828509737414,Dll1_Notch1,Erythroid,SEC,Erythroid_SEC
547,185,236,0.0136129678605801,Dll1_Notch1,Erythroid,Erythroidpro,Erythroid_Erythroidpro
584,290,204,0.1005561658638541,Dll1_Notch1,Erythroid,SEC,Erythroid_SEC
585,290,205,0.0156911669000063,Dll1_Notch1,Erythroid,SEC,Erythroid_SEC
593,290,236,0.0919394296750125,Dll1_Notch1,Erythroid,Erythroidpro,Erythroid_Erythroidpro
596,290,259,0.0150897804921429,Dll1_Notch1,Erythroid,Erythroidpro,Erythroid_Erythroidpro
0,52,9,0.0272985297970579,Dll1_Notch3,Erythroidpro,Erythroid,Erythroidpro_Erythroid
15,75,76,0.0505159047039302,Dll1_Notch3,Erythroidpro,Erythroid,Erythroidpro_Erythroid
17,75,95,0.0125495398465146,Dll1_Notch3,Erythroidpro,Erythroid,Erythroidpro_Erythroid
29,76,90,0.1653169131192794,Dll1_Notch3,Erythroid,Erythroidpro,Erythroid_Erythroidpro
46,83,111,0.14343846808345,Dll1_Notch3,Hepatocyte,SEC,Hepatocyte_SEC
54,89,76,0.1326313548001741,Dll1_Notch3,SEC,Erythroid,SEC_Erythroid
55,89,90,0.0387354535031209,Dll1_Notch3,SEC,Erythroidpro,SEC_Erythroidpro
66,115,52,0.0327808674466423,Dll1_Notch3,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
71,115,108,0.0251368279133839,Dll1_Notch3,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
73,115,164,0.0371748032367513,Dll1_Notch3,Hepatocyte,Erythroid,Hepatocyte_Erythroid
80,119,76,0.2649013797623271,Dll1_Notch3,Erythroid,Erythroid,Erythroid_Erythroid
81,119,90,0.1403248510703176,Dll1_Notch3,Erythroid,Erythroidpro,Erythroid_Erythroidpro
82,119,95,0.1161441634990202,Dll1_Notch3,Erythroid,Erythroid,Erythroid_Erythroid
83,119,96,0.2037247621108936,Dll1_Notch3,Erythroid,SEC,Erythroid_SEC
84,119,108,0.0614105292523341,Dll1_Notch3,Erythroid,Erythroidpro,Erythroid_Erythroidpro
93,139,76,0.062464440456693,Dll1_Notch3,SEC,Erythroid,SEC_Erythroid
95,139,95,0.0118044132122039,Dll1_Notch3,SEC,Erythroid,SEC_Erythroid
106,147,76,0.1568840141526709,Dll1_Notch3,SEC,Erythroid,SEC_Erythroid
107,147,90,0.0323361683598984,Dll1_Notch3,SEC,Erythroidpro,SEC_Erythroidpro
108,147,95,0.1126647201132601,Dll1_Notch3,SEC,Erythroid,SEC_Erythroid
110,147,108,0.139285298701284,Dll1_Notch3,SEC,Erythroidpro,SEC_Erythroidpro
113,147,173,0.1596742022846614,Dll1_Notch3,SEC,Erythroid,SEC_Erythroid
114,147,197,0.1161858106407385,Dll1_Notch3,SEC,Erythroid,SEC_Erythroid
128,154,204,0.1744763524450969,Dll1_Notch3,Erythroid,SEC,Erythroid_SEC
138,166,164,0.0699403174302827,Dll1_Notch3,Erythroid,Erythroid,Erythroid_Erythroid
139,166,173,0.0899183206983249,Dll1_Notch3,Erythroid,Erythroid,Erythroid_Erythroid
141,166,204,0.0760032573876971,Dll1_Notch3,Erythroid,SEC,Erythroid_SEC
142,166,216,0.0405880654468115,Dll1_Notch3,Erythroid,Erythroidpro,Erythroid_Erythroidpro
154,185,204,0.2431439514013925,Dll1_Notch3,Erythroid,SEC,Erythroid_SEC
167,290,204,0.1405520804586999,Dll1_Notch3,Erythroid,SEC,Erythroid_SEC
2,52,18,0.021756802440583,Dll1_Notch4,Erythroidpro,Erythroid,Erythroidpro_Erythroid
3,52,31,0.0148117296104305,Dll1_Notch4,Erythroidpro,SEC,Erythroidpro_SEC
6,52,56,0.0517102929532467,Dll1_Notch4,Erythroidpro,SEC,Erythroidpro_SEC
10,52,68,0.0972531222676875,Dll1_Notch4,Erythroidpro,Erythroid,Erythroidpro_Erythroid
41,75,68,0.0889612143702987,Dll1_Notch4,Erythroidpro,Erythroid,Erythroidpro_Erythroid
69,76,59,0.1013188738885652,Dll1_Notch4,Erythroid,SEC,Erythroid_SEC
71,76,65,0.1148657997007816,Dll1_Notch4,Erythroid,Erythroidpro,Erythroid_Erythroidpro
101,83,63,0.070905145813652,Dll1_Notch4,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
104,83,72,0.1464888113830799,Dll1_Notch4,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
133,89,65,0.0131839461381529,Dll1_Notch4,SEC,Erythroidpro,SEC_Erythroidpro
163,115,63,0.0220577933483199,Dll1_Notch4,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
166,115,72,0.0103816724922871,Dll1_Notch4,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
167,115,75,0.0114414527510764,Dll1_Notch4,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
169,115,80,0.012000633914611,Dll1_Notch4,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
174,115,127,0.2293755657760792,Dll1_Notch4,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
193,119,59,0.2906827863187353,Dll1_Notch4,Erythroid,SEC,Erythroid_SEC
195,119,65,0.0159066547925249,Dll1_Notch4,Erythroid,Erythroidpro,Erythroid_Erythroidpro
199,119,79,0.0252022170315398,Dll1_Notch4,Erythroid,Erythroidpro,Erythroid_Erythroidpro
201,119,84,0.0144094780810691,Dll1_Notch4,Erythroid,Erythroidpro,Erythroid_Erythroidpro
202,119,96,0.0947575038650874,Dll1_Notch4,Erythroid,SEC,Erythroid_SEC
204,119,108,0.016173583943379,Dll1_Notch4,Erythroid,Erythroidpro,Erythroid_Erythroidpro
206,119,139,0.2490118446375523,Dll1_Notch4,Erythroid,SEC,Erythroid_SEC
207,119,147,0.217300029589977,Dll1_Notch4,Erythroid,SEC,Erythroid_SEC
239,139,162,0.0192872808628497,Dll1_Notch4,SEC,Erythroid,SEC_Erythroid
261,147,79,0.0558373430706393,Dll1_Notch4,SEC,Erythroidpro,SEC_Erythroidpro
263,147,84,0.0496014448101334,Dll1_Notch4,SEC,Erythroidpro,SEC_Erythroidpro
266,147,108,0.093111475773064,Dll1_Notch4,SEC,Erythroidpro,SEC_Erythroidpro
270,147,162,0.132829444777075,Dll1_Notch4,SEC,Erythroid,SEC_Erythroid
271,147,173,0.0893650494796641,Dll1_Notch4,SEC,Erythroid,SEC_Erythroid
273,147,201,0.0402310388610016,Dll1_Notch4,SEC,Erythroidpro,SEC_Erythroidpro
276,147,211,0.0634543839846973,Dll1_Notch4,SEC,Erythroid,SEC_Erythroid
277,147,215,0.0882275140196741,Dll1_Notch4,SEC,Erythroid,SEC_Erythroid
299,154,139,0.100307747196871,Dll1_Notch4,Erythroid,SEC,Erythroid_SEC
300,154,147,0.0800693502607613,Dll1_Notch4,Erythroid,SEC,Erythroid_SEC
329,166,127,0.0123413226179317,Dll1_Notch4,Erythroid,Erythroidpro,Erythroid_Erythroidpro
333,166,173,0.0537851524852808,Dll1_Notch4,Erythroid,Erythroid,Erythroid_Erythroid
334,166,188,0.0378403256439355,Dll1_Notch4,Erythroid,Erythroidpro,Erythroid_Erythroidpro
335,166,201,0.0256745000506471,Dll1_Notch4,Erythroid,Erythroidpro,Erythroid_Erythroidpro
336,166,203,0.0203740015377964,Dll1_Notch4,Erythroid,Erythroidpro,Erythroid_Erythroidpro
340,166,232,0.0617722220614857,Dll1_Notch4,Erythroid,Erythroidpro,Erythroid_Erythroidpro
361,185,139,0.0169842639496039,Dll1_Notch4,Erythroid,SEC,Erythroid_SEC
362,185,147,0.0296649883595815,Dll1_Notch4,Erythroid,SEC,Erythroid_SEC
368,185,209,0.1039065812062542,Dll1_Notch4,Erythroid,Erythroidpro,Erythroid_Erythroidpro
399,290,209,0.0389218611879256,Dll1_Notch4,Erythroid,Erythroidpro,Erythroid_Erythroidpro
2,20,34,0.2255096661889236,Dll4_Notch1,Erythroid,SEC,Erythroid_SEC
50,41,33,0.0993430438362454,Dll4_Notch1,SEC,Erythroid,SEC_Erythroid
61,41,115,0.0681334283482027,Dll4_Notch1,SEC,Hepatocyte,SEC_Hepatocyte
101,59,44,0.1063335616003879,Dll4_Notch1,SEC,Erythroid,SEC_Erythroid
108,59,106,0.2112832371349509,Dll4_Notch1,SEC,Erythroidpro,SEC_Erythroidpro
111,59,119,0.0387511316915067,Dll4_Notch1,SEC,Erythroid,SEC_Erythroid
112,59,122,0.1658573553538789,Dll4_Notch1,SEC,Erythroidpro,SEC_Erythroidpro
149,65,34,0.0210085586927092,Dll4_Notch1,Erythroidpro,SEC,Erythroidpro_SEC
169,65,147,0.1414779160040297,Dll4_Notch1,Erythroidpro,SEC,Erythroidpro_SEC
218,73,147,0.1724423872012264,Dll4_Notch1,Hepatocyte,SEC,Hepatocyte_SEC
255,77,106,0.0139557565657618,Dll4_Notch1,SEC,Erythroidpro,SEC_Erythroidpro
259,77,122,0.0145945665547113,Dll4_Notch1,SEC,Erythroidpro,SEC_Erythroidpro
311,86,129,0.0572891157943819,Dll4_Notch1,Hepatocyte,SEC,Hepatocyte_SEC
316,86,147,0.0545184892422587,Dll4_Notch1,Hepatocyte,SEC,Hepatocyte_SEC
317,86,149,0.0137091174464217,Dll4_Notch1,Hepatocyte,SEC,Hepatocyte_SEC
318,86,156,0.1814200579517447,Dll4_Notch1,Hepatocyte,SEC,Hepatocyte_SEC
353,96,106,0.267701217634001,Dll4_Notch1,SEC,Erythroidpro,SEC_Erythroidpro
356,96,119,0.0353770531567398,Dll4_Notch1,SEC,Erythroid,SEC_Erythroid
357,96,122,0.2132020374478244,Dll4_Notch1,SEC,Erythroidpro,SEC_Erythroidpro
364,96,142,0.0430542652806531,Dll4_Notch1,SEC,Erythroid,SEC_Erythroid
370,96,169,0.0207076229836535,Dll4_Notch1,SEC,Erythroidpro,SEC_Erythroidpro
404,113,115,0.0799023012261032,Dll4_Notch1,Erythroid,Hepatocyte,Erythroid_Hepatocyte
408,113,127,0.0432360359651413,Dll4_Notch1,Erythroid,Erythroidpro,Erythroid_Erythroidpro
410,113,136,0.1272200542246037,Dll4_Notch1,Erythroid,Erythroidpro,Erythroid_Erythroidpro
416,113,156,0.2090446517430185,Dll4_Notch1,Erythroid,SEC,Erythroid_SEC
453,129,115,0.2784830603639711,Dll4_Notch1,SEC,Hepatocyte,SEC_Hepatocyte
459,129,136,0.0522261374026629,Dll4_Notch1,SEC,Erythroidpro,SEC_Erythroidpro
501,147,108,0.0454156468128818,Dll4_Notch1,SEC,Erythroidpro,SEC_Erythroidpro
502,147,115,0.3767201115168239,Dll4_Notch1,SEC,Hepatocyte,SEC_Hepatocyte
503,147,119,0.0278659112953625,Dll4_Notch1,SEC,Erythroid,SEC_Erythroid
504,147,122,0.0111573064475676,Dll4_Notch1,SEC,Erythroidpro,SEC_Erythroidpro
509,147,137,0.1466139100323737,Dll4_Notch1,SEC,Erythroid,SEC_Erythroid
511,147,142,0.0200958000662874,Dll4_Notch1,SEC,Erythroid,SEC_Erythroid
516,147,166,0.0379404855464148,Dll4_Notch1,SEC,Erythroid,SEC_Erythroid
517,147,169,0.0156489075295875,Dll4_Notch1,SEC,Erythroidpro,SEC_Erythroidpro
518,147,186,0.0542697620721804,Dll4_Notch1,SEC,Erythroidpro,SEC_Erythroidpro
525,147,217,0.0240178403875137,Dll4_Notch1,SEC,Erythroid,SEC_Erythroid
526,147,221,0.0120994084637629,Dll4_Notch1,SEC,Erythroid,SEC_Erythroid
559,181,139,0.0126614526934716,Dll4_Notch1,Erythroidpro,SEC,Erythroidpro_SEC
561,181,147,0.1209446590241085,Dll4_Notch1,Erythroidpro,SEC,Erythroidpro_SEC
568,181,189,0.0530078316005145,Dll4_Notch1,Erythroidpro,Erythroid,Erythroidpro_Erythroid
569,181,196,0.0411142293682295,Dll4_Notch1,Erythroidpro,SEC,Erythroidpro_SEC
571,181,204,0.0602813673997043,Dll4_Notch1,Erythroidpro,SEC,Erythroidpro_SEC
572,181,205,0.0739628783745516,Dll4_Notch1,Erythroidpro,SEC,Erythroidpro_SEC
610,200,147,0.0738171520228108,Dll4_Notch1,Erythroid,SEC,Erythroid_SEC
618,200,196,0.0313995139052278,Dll4_Notch1,Erythroid,SEC,Erythroid_SEC
620,200,204,0.0569022468635398,Dll4_Notch1,Erythroid,SEC,Erythroid_SEC
621,200,205,0.1279096523486898,Dll4_Notch1,Erythroid,SEC,Erythroid_SEC
628,200,236,0.0394295690355086,Dll4_Notch1,Erythroid,Erythroidpro,Erythroid_Erythroidpro
665,204,186,0.0163576226336009,Dll4_Notch1,SEC,Erythroidpro,SEC_Erythroidpro
673,204,221,0.0376750367484285,Dll4_Notch1,SEC,Erythroid,SEC_Erythroid
674,204,230,0.0463093101147964,Dll4_Notch1,SEC,Erythroidpro,SEC_Erythroidpro
677,204,236,0.0301061489790595,Dll4_Notch1,SEC,Erythroidpro,SEC_Erythroidpro
718,209,204,0.0567533054190736,Dll4_Notch1,Erythroidpro,SEC,Erythroidpro_SEC
719,209,205,0.0838096942837521,Dll4_Notch1,Erythroidpro,SEC,Erythroidpro_SEC
720,209,207,0.0292982344531952,Dll4_Notch1,Erythroidpro,Erythroid,Erythroidpro_Erythroid
767,229,204,0.0424925469010085,Dll4_Notch1,Erythroidpro,SEC,Erythroidpro_SEC
768,229,205,0.0493156006898527,Dll4_Notch1,Erythroidpro,SEC,Erythroidpro_SEC
776,229,247,0.0912827880871584,Dll4_Notch1,Erythroidpro,Erythroid,Erythroidpro_Erythroid
6,20,55,0.0523469215241335,Dll4_Notch2,Erythroid,Hepatocyte,Erythroid_Hepatocyte
13,20,79,0.0435241346296252,Dll4_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
67,41,50,0.0510993168365498,Dll4_Notch2,SEC,Erythroid,SEC_Erythroid
68,41,52,0.0475931857778076,Dll4_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
72,41,63,0.0790261291093665,Dll4_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
77,41,79,0.0142795390219046,Dll4_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
79,41,85,0.0549192501948791,Dll4_Notch2,SEC,Hepatocyte,SEC_Hepatocyte
88,41,108,0.0180298639854958,Dll4_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
128,59,20,0.3048139838907857,Dll4_Notch2,SEC,Erythroid,SEC_Erythroid
130,59,44,0.0578803927206481,Dll4_Notch2,SEC,Erythroid,SEC_Erythroid
133,59,54,0.0424338005552636,Dll4_Notch2,SEC,Hepatocyte,SEC_Hepatocyte
134,59,55,0.148528574723339,Dll4_Notch2,SEC,Hepatocyte,SEC_Hepatocyte
135,59,62,0.1337353102098674,Dll4_Notch2,SEC,Erythroid,SEC_Erythroid
138,59,73,0.0335370379851969,Dll4_Notch2,SEC,Hepatocyte,SEC_Hepatocyte
140,59,76,0.1001030452242802,Dll4_Notch2,SEC,Erythroid,SEC_Erythroid
142,59,81,0.0307297039666094,Dll4_Notch2,SEC,Erythroid,SEC_Erythroid
149,59,103,0.0143325903337571,Dll4_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
154,59,116,0.1513114718526135,Dll4_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
155,59,117,0.1578795906606052,Dll4_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
156,59,119,0.0166590866049165,Dll4_Notch2,SEC,Erythroid,SEC_Erythroid
157,59,122,0.142501019218245,Dll4_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
159,59,130,0.0109596998206856,Dll4_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
192,65,20,0.0201115480382822,Dll4_Notch2,Erythroidpro,Erythroid,Erythroidpro_Erythroid
197,65,54,0.0166085069812155,Dll4_Notch2,Erythroidpro,Hepatocyte,Erythroidpro_Hepatocyte
198,65,55,0.085403042648047,Dll4_Notch2,Erythroidpro,Hepatocyte,Erythroidpro_Hepatocyte
204,65,76,0.1188369372410394,Dll4_Notch2,Erythroidpro,Erythroid,Erythroidpro_Erythroid
206,65,81,0.0105634641924317,Dll4_Notch2,Erythroidpro,Erythroid,Erythroidpro_Erythroid
269,73,79,0.258604564728431,Dll4_Notch2,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
270,73,81,0.0126236633173069,Dll4_Notch2,Hepatocyte,Erythroid,Hepatocyte_Erythroid
280,73,108,0.0999996629460201,Dll4_Notch2,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
332,77,76,0.07067475677885,Dll4_Notch2,SEC,Erythroid,SEC_Erythroid
333,77,79,0.0201545581597891,Dll4_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
344,77,108,0.0310161638985353,Dll4_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
346,77,116,0.0557601874475326,Dll4_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
349,77,122,0.0111684078877676,Dll4_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
395,86,75,0.0480534733773912,Dll4_Notch2,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
397,86,79,0.1006283632985822,Dll4_Notch2,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
402,86,94,0.0125440237189781,Dll4_Notch2,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
408,86,108,0.1783627620535823,Dll4_Notch2,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
454,96,55,0.0236088687448483,Dll4_Notch2,SEC,Hepatocyte,SEC_Hepatocyte
460,96,76,0.0367029951878536,Dll4_Notch2,SEC,Erythroid,SEC_Erythroid
469,96,103,0.1452301977933587,Dll4_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
474,96,116,0.2310509655435006,Dll4_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
475,96,117,0.2432734817054353,Dll4_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
476,96,119,0.0271767574783732,Dll4_Notch2,SEC,Erythroid,SEC_Erythroid
477,96,122,0.2310765403479712,Dll4_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
479,96,130,0.0550624129771225,Dll4_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
481,96,142,0.1033154847776497,Dll4_Notch2,SEC,Erythroid,SEC_Erythroid
527,113,85,0.1945004443560802,Dll4_Notch2,Erythroid,Hepatocyte,Erythroid_Hepatocyte
530,113,94,0.0798251805447913,Dll4_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
537,113,110,0.0334603281840221,Dll4_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
542,113,127,0.1339262122052665,Dll4_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
544,113,136,0.0134251052479903,Dll4_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
548,113,156,0.0267818310573878,Dll4_Notch2,Erythroid,SEC,Erythroid_SEC
550,113,174,0.0163391612193863,Dll4_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
589,129,79,0.0245462528447664,Dll4_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
591,129,85,0.0296980219569998,Dll4_Notch2,SEC,Hepatocyte,SEC_Hepatocyte
600,129,108,0.1706216155035239,Dll4_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
606,129,127,0.0128258070942715,Dll4_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
614,129,174,0.0605477959619386,Dll4_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
653,147,79,0.0837780927530869,Dll4_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
656,147,86,0.015848092235474,Dll4_Notch2,SEC,Hepatocyte,SEC_Hepatocyte
664,147,108,0.1653974469502251,Dll4_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
666,147,116,0.0359537224973484,Dll4_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
668,147,119,0.0249710729835535,Dll4_Notch2,SEC,Erythroid,SEC_Erythroid
669,147,122,0.0327391653500794,Dll4_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
673,147,142,0.0614776908798606,Dll4_Notch2,SEC,Erythroid,SEC_Erythroid
677,147,158,0.1153885467781004,Dll4_Notch2,SEC,Erythroid,SEC_Erythroid
678,147,174,0.206981545963168,Dll4_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
680,147,185,0.0127417123153686,Dll4_Notch2,SEC,Erythroid,SEC_Erythroid
682,147,190,0.0525341915825359,Dll4_Notch2,SEC,Erythroid,SEC_Erythroid
683,147,191,0.0576828502826109,Dll4_Notch2,SEC,Erythroid,SEC_Erythroid
685,147,201,0.1725595676656603,Dll4_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
687,147,206,0.0181906224569763,Dll4_Notch2,SEC,Erythroid,SEC_Erythroid
691,147,214,0.0277793755489526,Dll4_Notch2,SEC,Erythroid,SEC_Erythroid
693,147,219,0.0235542090946914,Dll4_Notch2,SEC,Erythroid,SEC_Erythroid
694,147,230,0.1859450611491225,Dll4_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
695,147,234,0.0740480617154272,Dll4_Notch2,SEC,Erythroid,SEC_Erythroid
737,181,142,0.020380354454218,Dll4_Notch2,Erythroidpro,Erythroid,Erythroidpro_Erythroid
744,181,185,0.0793169027547236,Dll4_Notch2,Erythroidpro,Erythroid,Erythroidpro_Erythroid
750,181,204,0.1638999417237057,Dll4_Notch2,Erythroidpro,SEC,Erythroidpro_SEC
753,181,208,0.0143062232371884,Dll4_Notch2,Erythroidpro,Hepatocyte,Erythroidpro_Hepatocyte
814,200,204,0.1000736265900383,Dll4_Notch2,Erythroid,SEC,Erythroid_SEC
817,200,208,0.0432960295188033,Dll4_Notch2,Erythroid,Hepatocyte,Erythroid_Hepatocyte
818,200,209,0.0277661685397341,Dll4_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
822,200,230,0.0195930742760679,Dll4_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
828,200,256,0.0254899183898536,Dll4_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
829,200,259,0.1169976269729056,Dll4_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
875,204,191,0.0106471833552572,Dll4_Notch2,SEC,Erythroid,SEC_Erythroid
884,204,216,0.0946110626143684,Dll4_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
886,204,230,0.1487308987915052,Dll4_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
887,204,234,0.0153437303181056,Dll4_Notch2,SEC,Erythroid,SEC_Erythroid
890,204,251,0.0301676177512249,Dll4_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
893,204,259,0.2321297238085719,Dll4_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
895,204,288,0.0105137341681364,Dll4_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
940,209,193,0.0187315769979771,Dll4_Notch2,Erythroidpro,Erythroid,Erythroidpro_Erythroid
942,209,204,0.0366898933634819,Dll4_Notch2,Erythroidpro,SEC,Erythroidpro_SEC
944,209,207,0.0168232122707203,Dll4_Notch2,Erythroidpro,Erythroid,Erythroidpro_Erythroid
945,209,208,0.2319581211379432,Dll4_Notch2,Erythroidpro,Hepatocyte,Erythroidpro_Hepatocyte
958,209,271,0.0315479181517519,Dll4_Notch2,Erythroidpro,Hepatocyte,Erythroidpro_Hepatocyte
1006,229,204,0.0445558315348191,Dll4_Notch2,Erythroidpro,SEC,Erythroidpro_SEC
