cell_id	fov	annotation	x_positions	y_positions
9049	17	Erythroid	113.84258154235147	95.18291908975979
9050	17	Erythroid	115.06912562396006	19.78767554076539
9051	17	Hepatocyte	115.43641237113401	129.18541171309496
9052	17	Erythroid	117.0523577586207	139.34004310344827
9054	17	Erythroidpro	116.27944676180023	152.55962239297477
9056	17	Erythroid	116.93147232126101	121.76747682492024
9057	17	Hepatocyte	117.00821036662451	42.59935069532237
9058	17	Erythroidpro	116.70710195381884	70.73025506216696
9060	17	Hepatocyte	117.80727498521586	92.88935659373152
9061	17	SEC	117.6484911717496	85.67520385232744
9062	17	Erythroid	118.54708979947691	23.714238884045333
9063	17	Hepatocyte	118.82115676449533	147.22327559055117
9064	17	Erythroid	117.18400824742267	103.1386193814433
9066	17	Erythroid	116.92009691629956	10.661947136563876
9069	17	Erythroid	119.33428260023354	66.05551576488907
9070	17	Erythroidpro	118.95228013777266	51.977207807118255
9071	17	Erythroid	120.04313558982575	79.0392149008612
9072	17	MK	122.50155706891856	111.86280686461454
9073	17	Erythroid	122.7306338535414	15.747752701080433
9074	17	Erythroid	123.20531162790698	6.568158139534884
9075	17	Erythroid	122.10679287423557	33.83242860941239
9076	17	Erythroid	123.4048817204301	124.99636559139783
9077	17	Erythroid	124.7882898469316	98.78749838505827
9078	17	Myeloid	123.19256150676868	153.71473454973514
9079	17	Erythroid	123.31600272294077	73.23769911504424
9081	17	Hepatocyte	124.91259643217772	66.86999394143386
9082	17	Myeloid	124.57701941139638	25.612609142141515
9083	17	Hepatocyte	126.06083242400625	60.50133904910366
9084	17	Myeloid	128.59006671114076	145.86944529686457
9085	17	Erythroid	123.99163395392868	41.541489428841906
9086	17	Erythroid	125.2685232	134.0356176
9089	17	Erythroid	125.83223923444976	87.7708995215311
9091	17	Erythroid	128.72182700080842	33.31399838318512
9092	17	MK	127.77126836079307	50.88763362189333
